package_id,archive,archive_type,setup_member,setup_size_bytes,parser,unique_import_count,total_import_occurrences,imports
wsproto-1.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\wsproto-1.2.0.tar.gz,tar,wsproto-1.2.0/setup.py,1691,ast,3,3,os; re; setuptools
wstool_cd-0.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\wstool_cd-0.9.tar.gz,tar,wstool_cd-0.9/setup.py,2365,ast,5,5,os; platform; setuptools; subprocess; sys
wtpsplit-2.0.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\wtpsplit-2.0.5.tar.gz,tar,wtpsplit-2.0.5/setup.py,761,ast,1,1,setuptools
wtpsplit-2.0.6,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\wtpsplit-2.0.6.tar.gz,tar,wtpsplit-2.0.6/setup.py,750,ast,1,1,setuptools
wtpsplit-2.0.7,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\wtpsplit-2.0.7.tar.gz,tar,wtpsplit-2.0.7/setup.py,750,ast,1,1,setuptools
wtpython-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\wtpython-0.1.tar.gz,tar,wtpython-0.1/setup.py,1278,ast,1,1,distutils
wurfl-paypal-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\wurfl-paypal-1.0.0.tar.gz,tar,wurfl-paypal-1.0.0/setup.py,990,ast,1,1,setuptools
wy-sentry-dingding-0.0.7,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\wy-sentry-dingding-0.0.7.tar.gz,tar,wy-sentry-dingding-0.0.7/setup.py,757,ast,1,1,setuptools
wyb-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\wyb-0.0.1.tar.gz,tar,wyb-0.0.1/setup.py,970,ast,1,1,setuptools
x-py-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\x-py-0.0.1.tar.gz,tar,x-py-0.0.1/setup.py,595,ast,2,2,codecs; setuptools
X11Client-1.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\X11Client-1.4.tar.gz,tar,X11Client-1.4/setup.py,765,ast,1,1,setuptools
x_code-0.1.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\x_code-0.1.3.tar.gz,tar,x_code-0.1.3/setup.py,659,ast,1,1,setuptools
xaero2-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xaero2-0.0.1.tar.gz,tar,xaero2-0.0.1/setup.py,654,ast,1,1,setuptools
XamPy-0.1.4.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\XamPy-0.1.4.2.tar.gz,tar,XamPy-0.1.4.2/setup.py,820,ast,1,1,setuptools
xbox-0.1.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xbox-0.1.3.tar.gz,tar,xbox-0.1.3/setup.py,1264,ast,2,2,setuptools; xbox
xbox_python_api-0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xbox_python_api-0.2.tar.gz,tar,xbox_python_api-0.2/setup.py,497,ast,2,2,os; setuptools
xcloudmanager-0.3.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xcloudmanager-0.3.0.tar.gz,tar,xcloudmanager-0.3.0/setup.py,685,ast,1,1,setuptools
xcodetool-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xcodetool-0.0.1.tar.gz,tar,xcodetool-0.0.1/setup.py,786,ast,2,2,re; setuptools
xcookie-0.2.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xcookie-0.2.1.tar.gz,tar,xcookie-0.2.1/setup.py,9082,ast,6,9,ast; os; re; setuptools; sys; warnings
xcookie-0.2.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xcookie-0.2.1.tar.gz,tar,xcookie-0.2.1/xcookie/builders/setup.py,8287,ast,4,4,black; re; ubelt; xcookie
xcrypto-1.3.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xcrypto-1.3.1.tar.gz,tar,xcrypto-1.3.1/setup.py,544,ast,1,1,setuptools
xerenity-0.1.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xerenity-0.1.3.tar.gz,tar,xerenity-0.1.3/setup.py,876,ast,2,2,pathlib; setuptools
xethereum-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xethereum-0.0.1.tar.gz,tar,xethereum-0.0.1/setup.py,708,ast,1,1,setuptools
xfaster-1.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xfaster-1.2.0.tar.gz,tar,xfaster-1.2.0/setup.py,1190,ast,2,2,os; setuptools
xflow-net-0.1.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xflow-net-0.1.3.tar.gz,tar,xflow-net-0.1.3/setup.py,3756,ast,6,6,distutils; io; os; setuptools; shutil; sys
xfpip-1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xfpip-1.0.tar.gz,tar,xfpip-1.0/setup.py,852,ast,1,1,setuptools
xhproxies-2021.8.11,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xhproxies-2021.8.11.tar.gz,tar,xhproxies-2021.8.11/setup.py,1270,ast,2,2,distutils; setuptools
xiblint-0.9.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xiblint-0.9.9.tar.gz,tar,xiblint-0.9.9/setup.py,513,ast,2,2,setuptools; xiblint
xinge_push-1.1.8.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xinge_push-1.1.8.3.tar.gz,tar,xinge_push-1.1.8.3/setup.py,1197,ast,4,4,ast; distutils; re; setuptools
xinstall-0.52.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xinstall-0.52.2.tar.gz,tar,xinstall-0.52.2/setup.py,4821,ast,1,1,setuptools
xiongmao-0.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xiongmao-0.0.3.tar.gz,tar,xiongmao-0.0.3/setup.py,803,ast,1,1,setuptools
xiuxian_info-0.31,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xiuxian_info-0.31.tar.gz,tar,xiuxian_info-0.31/setup.py,491,ast,1,1,setuptools
xlagent-0.2.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xlagent-0.2.1.tar.gz,tar,xlagent-0.2.1/setup.py,4075,ast,5,5,os; pathlib; re; setuptools; sys
xlcompare-0.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xlcompare-0.2.0.tar.gz,tar,xlcompare-0.2.0/setup.py,924,ast,1,1,setuptools
xloaderx-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xloaderx-0.1.0.tar.gz,tar,xloaderx-0.1.0/setup.py,546,ast,1,1,setuptools
xlogger-lob-0.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xlogger-lob-0.0.3.tar.gz,tar,xlogger-lob-0.0.3/setup.py,335,ast,1,1,distutils
xlogging-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xlogging-0.1.tar.gz,tar,xlogging-0.1/setup.py,221,ast,1,1,distutils
xlogin-0.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xlogin-0.0.3.tar.gz,tar,xlogin-0.0.3/setup.py,2012,ast,3,4,os; setuptools; shutil
xlrd-2.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xlrd-2.0.1.tar.gz,tar,xlrd-2.0.1/setup.py,1503,ast,2,2,setuptools; xlrd
xls_writer-0.4.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xls_writer-0.4.0.tar.gz,tar,xls_writer-0.4.0/setup.py,1255,ast,3,3,os; pathlib; setuptools
xlsxlite-0.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xlsxlite-0.2.0.tar.gz,tar,xlsxlite-0.2.0/setup.py,1659,ast,2,2,os; setuptools
XlsxWriter-3.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\XlsxWriter-3.2.0.tar.gz,tar,XlsxWriter-3.2.0/setup.py,1614,ast,5,5,distutils; setuptools; subprocess; sys; warnings
xltojson-1.1.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xltojson-1.1.2.tar.gz,tar,xltojson-1.1.2/setup.py,822,ast,1,1,setuptools
xmanim-2024.5.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xmanim-2024.5.3.tar.gz,tar,xmanim-2024.5.3/setup.py,36,ast,1,1,setuptools
xml-generator-seobaeksol-0.5.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xml-generator-seobaeksol-0.5.0.tar.gz,tar,xml-generator-seobaeksol-0.5.0/setup.py,749,ast,1,1,setuptools
xmlbuilder-1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xmlbuilder-1.0.tar.gz,tar,xmlbuilder-1.0/setup.py,340,ast,1,1,setuptools
xmltodict-0.13.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xmltodict-0.13.0.tar.gz,tar,xmltodict-0.13.0/setup.py,1529,ast,3,4,ez_setup; setuptools; xmltodict
xmltotabular-0.9.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xmltotabular-0.9.1.tar.gz,tar,xmltotabular-0.9.1/setup.py,1174,ast,1,1,setuptools
xmp-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xmp-0.0.1.tar.gz,tar,xmp-0.0.1/setup.py,661,ast,1,1,setuptools
xn-ultralytics-1.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xn-ultralytics-1.0.3.tar.gz,tar,xn-ultralytics-1.0.3/setup.py,3337,ast,4,4,pathlib; pkg_resources; re; setuptools
xologic-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xologic-0.1.0.tar.gz,tar,xologic-0.1.0/setup.py,702,ast,1,1,setuptools
xpip-python-1.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xpip-python-1.3.tar.gz,tar,xpip-python-1.3/setup.py,1198,ast,2,11,setuptools; xpip
xputer-0.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xputer-0.2.0.tar.gz,tar,xputer-0.2.0/setup.py,1032,ast,2,2,setuptools; sys
xpydf-0.1.6,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xpydf-0.1.6.tar.gz,tar,xpydf-0.1.6/setup.py,4752,ast,5,6,glob; numpy; os; pathlib; setuptools
xpython-1.0.0a2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xpython-1.0.0a2.tar.gz,tar,xpython-1.0.0a2/setup.py,1627,ast,2,2,distutils; setuptools
xpywm-1.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xpywm-1.9.tar.gz,tar,xpywm-1.9/setup.py,929,ast,1,1,setuptools
xrandom-0.1.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xrandom-0.1.5.tar.gz,tar,xrandom-0.1.5/setup.py,664,ast,1,1,setuptools
xrandroll-0.1.7,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xrandroll-0.1.7.tar.gz,tar,xrandroll-0.1.7/setup.py,1593,ast,1,1,setuptools
xss-utils-0.6.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xss-utils-0.6.0.tar.gz,tar,xss-utils-0.6.0/setup.py,5590,ast,4,4,os; re; setuptools; sys
xssh-0.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xssh-0.4.tar.gz,tar,xssh-0.4/setup.py,498,ast,1,1,distutils
xsskiller-1.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xsskiller-1.1.1.tar.gz,tar,xsskiller-1.1.1/setup.py,997,ast,2,2,pathlib; setuptools
xtkinter-1.0.6,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xtkinter-1.0.6.tar.gz,tar,xtkinter-1.0.6/setup.py,1071,ast,1,1,setuptools
xueqiu-0.1.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xueqiu-0.1.5.tar.gz,tar,xueqiu-0.1.5/setup.py,2502,ast,5,7,pytest; re; setuptools; subprocess; sys
xulpymoney-0.9.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xulpymoney-0.9.0.tar.gz,tar,xulpymoney-0.9.0/setup.py,12566,ast,9,9,concurrent; multiprocessing; os; platform; setuptools; shutil; site; stdnum; xulpymoney
xxhash-3.5.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xxhash-3.5.0.tar.gz,tar,xxhash-3.5.0/setup.py,1932,ast,3,3,os; pathlib; setuptools
xxxswf-2.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xxxswf-2.0.0.tar.gz,tar,xxxswf-2.0.0/setup.py,1656,ast,3,3,codecs; os; setuptools
xy_carbrand-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xy_carbrand-1.0.0.tar.gz,tar,xy_carbrand-1.0.0/setup.py,340,ast,1,1,distutils
xy_qrdecode-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xy_qrdecode-1.0.0.tar.gz,tar,xy_qrdecode-1.0.0/setup.py,352,ast,1,1,distutils
xy_settings-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xy_settings-1.0.0.tar.gz,tar,xy_settings-1.0.0/setup.py,62,ast,1,1,setuptools
xy_string-1.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xy_string-1.0.1.tar.gz,tar,xy_string-1.0.1/setup.py,62,ast,1,1,setuptools
xycrypto-0.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\xycrypto-0.9.tar.gz,tar,xycrypto-0.9/setup.py,1177,ast,3,3,pathlib; setuptools; xycrypto
ya-cloud-tools-1.0.8,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ya-cloud-tools-1.0.8.tar.gz,tar,ya-cloud-tools-1.0.8/setup.py,1019,ast,2,3,pathlib; setuptools
ya-domintell-0.0.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ya-domintell-0.0.9.tar.gz,tar,ya-domintell-0.0.9/setup.py,627,ast,1,1,setuptools
yager-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yager-0.1.0.tar.gz,tar,yager-0.1.0/setup.py,14544,ast,1,1,setuptools
yalm-0.0.2a7,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yalm-0.0.2a7.tar.gz,tar,yalm-0.0.2a7/setup.py,29182,ast,1,1,setuptools
yamm-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yamm-0.1.tar.gz,tar,yamm-0.1/setup.py,413,ast,1,1,setuptools
yamp-0.0.5-6,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yamp-0.0.5-6.tar.gz,tar,yamp-0.0.5-6/setup.py,2003,ast,2,2,setuptools; yamp
yandex-maps-0.7,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yandex-maps-0.7.tar.gz,tar,yandex-maps-0.7/setup.py,1284,ast,2,2,distutils; sys
yaol-utils-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yaol-utils-0.0.2.tar.gz,tar,yaol-utils-0.0.2/setup.py,1141,ast,3,3,codecs; os; setuptools
yapatch-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yapatch-0.0.2.tar.gz,tar,yapatch-0.0.2/setup.py,341,ast,1,1,setuptools
yaplotlib-0.1.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yaplotlib-0.1.2.tar.gz,tar,yaplotlib-0.1.2/setup.py,1029,ast,4,4,codecs; os; re; setuptools
yaratool-0.0.7,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yaratool-0.0.7.tar.gz,tar,yaratool-0.0.7/setup.py,883,ast,2,2,os; setuptools
yascc-0.3.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yascc-0.3.9.tar.gz,tar,yascc-0.3.9/setup.py,1190,ast,4,9,distutils; logging; setuptools; sys
yascikit-learn-0.1.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yascikit-learn-0.1.3.tar.gz,tar,yascikit-learn-0.1.3/setup.py,1373,ast,4,4,codecs; os; re; setuptools
yasmine-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yasmine-1.0.0.tar.gz,tar,yasmine-1.0.0/setup.py,849,ast,1,1,setuptools
yc-requests-66.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yc-requests-66.0.3.tar.gz,tar,yc-requests-66.0.3/setup.py,813,ast,1,2,setuptools
yc_pyvisa-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yc_pyvisa-0.1.0.tar.gz,tar,yc_pyvisa-0.1.0/setup.py,915,ast,1,2,setuptools
yclients-api-0.0.7,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yclients-api-0.0.7.tar.gz,tar,yclients-api-0.0.7/setup.py,71,ast,1,1,setuptools
ycolor-1.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ycolor-1.1.1.tar.gz,tar,ycolor-1.1.1/setup.py,531,ast,1,1,setuptools
yconf-0.6.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yconf-0.6.2.tar.gz,tar,yconf-0.6.2/setup.py,2514,ast,1,1,setuptools
ydcv-0.7,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ydcv-0.7.tar.gz,tar,ydcv-0.7/setup.py,1376,ast,2,2,setuptools; sys
yeeee-1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yeeee-1.1.tar.gz,tar,yeeee-1.1/setup.py,1564,ast,1,1,distutils
yellanything-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yellanything-0.0.1.tar.gz,tar,yellanything-0.0.1/setup.py,938,ast,1,1,setuptools
yelp-1.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yelp-1.0.2.tar.gz,tar,yelp-1.0.2/setup.py,796,ast,1,2,setuptools
yelp-clog-2.7.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yelp-clog-2.7.2.tar.gz,tar,yelp-clog-2.7.2/setup.py,1606,ast,1,1,setuptools
yelp-common-2.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yelp-common-2.0.2.tar.gz,tar,yelp-common-2.0.2/setup.py,347,ast,1,1,setuptools
yelp_encodings-2.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yelp_encodings-2.0.0.tar.gz,tar,yelp_encodings-2.0.0/setup.py,837,ast,1,2,setuptools
yeqingprint-1.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yeqingprint-1.1.0.tar.gz,tar,yeqingprint-1.1.0/setup.py,138,ast,1,1,distutils
yes24-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yes24-0.1.1.tar.gz,tar,yes24-0.1.1/setup.py,418,ast,2,2,distutils; setuptools
yfinance-0.2.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yfinance-0.2.9.tar.gz,tar,yfinance-0.2.9/setup.py,2724,ast,3,3,io; os; setuptools
ygame-engine-0.1.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ygame-engine-0.1.4.tar.gz,tar,ygame-engine-0.1.4/setup.py,625,ast,1,1,setuptools
ygglatency-0.2.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ygglatency-0.2.2.tar.gz,tar,ygglatency-0.2.2/setup.py,547,ast,1,1,setuptools
yhttp_pony-3.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yhttp_pony-3.0.0.tar.gz,tar,yhttp_pony-3.0.0/setup.py,1600,ast,3,3,os; re; setuptools
yi-foo-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yi-foo-0.0.2.tar.gz,tar,yi-foo-0.0.2/setup.py,1239,ast,1,1,setuptools
yinglish-1.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yinglish-1.0.1.tar.gz,tar,yinglish-1.0.1/setup.py,570,ast,1,1,setuptools
yk_utils-1.3.6,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yk_utils-1.3.6.tar.gz,tar,yk_utils-1.3.6/setup.py,979,ast,1,1,setuptools
ympush-0.0.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ympush-0.0.5.tar.gz,tar,ympush-0.0.5/setup.py,676,ast,1,1,setuptools
yock-0.0.18,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yock-0.0.18.tar.gz,tar,yock-0.0.18/setup.py,682,ast,1,1,setuptools
yolo-pyqt-0.1.7,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yolo-pyqt-0.1.7.tar.gz,tar,yolo-pyqt-0.1.7/setup.py,854,ast,2,2,os; setuptools
yolo-pyutils-0.1.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yolo-pyutils-0.1.9.tar.gz,tar,yolo-pyutils-0.1.9/setup.py,835,ast,2,2,os; setuptools
yolo-vision-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yolo-vision-0.0.1.tar.gz,tar,yolo-vision-0.0.1/setup.py,3471,ast,3,3,pathlib; re; setuptools
yolo_as_one-0.6.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yolo_as_one-0.6.4.tar.gz,tar,yolo_as_one-0.6.4/setup.py,1728,ast,2,2,setuptools; sys
yolo_extension-0.3.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yolo_extension-0.3.9.tar.gz,tar,yolo_extension-0.3.9/setup.py,2316,ast,3,4,re; setuptools; sys
yolo_labeler-0.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yolo_labeler-0.0.3.tar.gz,tar,yolo_labeler-0.0.3/setup.py,904,ast,2,2,pathlib; setuptools
yolobel-0.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yolobel-0.0.3.tar.gz,tar,yolobel-0.0.3/setup.py,1058,ast,1,1,setuptools
yoloCarAccident-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yoloCarAccident-0.0.1.tar.gz,tar,yoloCarAccident-0.0.1/setup.py,640,ast,1,1,setuptools
yoloface-0.0.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yoloface-0.0.4.tar.gz,tar,yoloface-0.0.4/setup.py,1180,ast,1,1,setuptools
yoloimport-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yoloimport-0.1.0.tar.gz,tar,yoloimport-0.1.0/setup.py,575,ast,2,2,os; setuptools
yolor-0.0.6,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yolor-0.0.6.tar.gz,tar,yolor-0.0.6/setup.py,1892,ast,4,4,io; os; re; setuptools
Yolov4_kl_demo-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\Yolov4_kl_demo-0.0.2.tar.gz,tar,Yolov4_kl_demo-0.0.2/setup.py,748,ast,1,1,setuptools
Yolov4Detector-0.1.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\Yolov4Detector-0.1.2.tar.gz,tar,Yolov4Detector-0.1.2/setup.py,1302,ast,1,1,setuptools
yolov5facedetector-1.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yolov5facedetector-1.0.2.tar.gz,tar,yolov5facedetector-1.0.2/setup.py,904,ast,1,1,setuptools
yolov7_easy-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yolov7_easy-0.0.1.tar.gz,tar,yolov7_easy-0.0.1/setup.py,1942,ast,4,4,io; os; re; setuptools
yolov8face-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yolov8face-0.1.1.tar.gz,tar,yolov8face-0.1.1/setup.py,657,ast,2,2,os; setuptools
yolov9pip-0.0.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yolov9pip-0.0.4.tar.gz,tar,yolov9pip-0.0.4/setup.py,1721,ast,3,3,os; re; setuptools
yoloxdetect-0.0.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yoloxdetect-0.0.9.tar.gz,tar,yoloxdetect-0.0.9/setup.py,1908,ast,4,4,io; os; re; setuptools
yomitandic-0.1.8.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\yomitandic-0.1.8.1.tar.gz,tar,yomitandic-0.1.8.1/setup.py,311,ast,1,1,setuptools
